Regions,California,,
Brands,,,
Segments,"Auto Intenders > Hyundai,Auto Intenders > Infiniti,Auto Intenders > Kia,Auto Intenders > Honda,Auto Intenders > Mazda,Auto Intenders > Nissan,Auto Intenders > Subaru,Auto Intenders > Toyota,Auto Intenders > Acura",,
,,,
Type,Name,Index,Business Category
Audience Profile,Clothing and Accessories Retailers > Department Stores > Sears,1039,Shopper: Dept.
Audience Profile,Clothing and Accessories Retailers > Department Store > JC Penney,1026,Shopper: Dept.
Audience Profile,Clothing and Accessories > Cost Conscious or Discount > Burlington Coat Factory,1142,Shopper: Discount
Audience Profile,Clothing and Accessories Retailers > Banana Republic Outlet,1095,Shopper: Discount
Audience Profile,Clothing and Accessories > Cost Conscious or Discount > Ross Department Store,1074,Shopper: Discount
Audience Profile,Clothing and Accessories > Cost Conscious or Discount > Marshalls,1072,Shopper: Discount
Audience Profile,Clothing and Accessories > Cost Conscious or Discount > TJ Maxx,1068,Shopper: Discount
Audience Profile,CPG Retailers > Cost Conscious or Discount Shopper,1033,Shopper: Discount
Audience Profile,CPG Retailers > Cost Conscious or Discount > Dollar Tree,911,Shopper: Discount
Audience Profile,CPG Retailers > Cost Conscious or Discount > Family Dollar,886,Shopper: Discount
Audience Profile,Clothing and Accessories Retailers > Department Store Shopper,827,Shopper: Discount
Audience Profile,CPG Retailers > Grocery Store > Whole Foods,1205,Shopper: Grocery
Audience Profile,CPG Retailers > Grocery Store > Trader Joe's,1183,Shopper: Grocery
Audience Profile,CPG Retailers > Grocery Store > Lucky Supermarkets,1138,Shopper: Grocery
Audience Profile,CPG Retailers > Grocery Store > Ralph's,1083,Shopper: Grocery
Audience Profile,CPG Retailers > Grocery Store > Albertson's,1024,Shopper: Grocery
Audience Profile,CPG Retailers > Grocery Store > Vons,1000,Shopper: Grocery
Audience Profile,CPG Retailers > Grocery Store > Kroger Grocery Chains,984,Shopper: Grocery
Audience Profile,CPG Retailers > Grocery Store > Safeway,930,Shopper: Grocery
Audience Profile,Home and Furniture Retailers > Crate & Barrel,1247,Shopper: Home & Furniture
Audience Profile,Home and Furniture Retailers > Restoration Hardware,1194,Shopper: Home & Furniture
Audience Profile,Home and Furniture Retailers > Williams-Sonoma,1178,Shopper: Home & Furniture
Audience Profile,Home and Furniture Retailers > Harry and David,1161,Shopper: Home & Furniture
Audience Profile,Home and Furniture Retailers > Sur La Table,1156,Shopper: Home & Furniture
Audience Profile,Home and Furniture Retailers > Pottery Barn,1150,Shopper: Home & Furniture
Audience Profile,Home and Furniture Retailers > Pier One,1085,Shopper: Home & Furniture
Audience Profile,Home and Furniture Retailers > Bed Bath Beyond,1074,Shopper: Home & Furniture
Audience Profile,Home and Furniture Retailers,804,Shopper: Home & Furniture
Audience Profile,Home Improvement Hardware Store Retailers > True Value Hardware,1063,Shopper: Home Improvement
Audience Profile,Home Improvement Hardware Store Retailers > Lowes,1041,Shopper: Home Improvement
Audience Profile,Home Improvement Hardware Store Retailers > Home Depot,1031,Shopper: Home Improvement
Audience Profile,Home Improvement Hardware Store Retailers,757,Shopper: Home Improvement
Audience Profile,Children Stores Retailers > Disney Store,1249,Shopper: Kids
Audience Profile,Clothing and Accessories Retailers > Top Shop,1244,Shopper: Misc
Audience Profile,Sports and Healthy Living > Vitamin Shoppe,1240,Shopper: Misc
Audience Profile,CPG Retailers > Grocery Store > Arco Loyalists,1224,Shopper: Misc
Audience Profile,Clothing and Accessories Retailers > Footwear > Aldo,1223,Shopper: Misc
Audience Profile,Retail > Vintage Shopper,1191,Shopper: Misc
Audience Profile,Clothing and Accessories Retailers > Footwear > Rack Room Shoes,1185,Shopper: Misc
Audience Profile,Clothing and Accessories Retailers > Footwear > Journeys,1177,Shopper: Misc
Audience Profile,Entertainment > Movie Goers > AMC Theaters,1175,Shopper: Misc
Audience Profile,Clothing and Accessories Retailers > Footwear > DSW,1159,Shopper: Misc
Audience Profile,CPG Retailers > Convenience Stores > 7-Eleven,1141,Shopper: Misc
Audience Profile,Entertainment > Movie Goers > Regal Theaters,1124,Shopper: Misc
Audience Profile,Arts and Crafts Retailers > Jo-Ann Fabric,1122,Shopper: Misc
Audience Profile,Office Supplies > Office Depot,1116,Shopper: Misc
Audience Profile,Office Supplies > OfficeMax,1112,Shopper: Misc
Audience Profile,Auto Parts Repair & Service > Valvoline,1101,Shopper: Misc
Audience Profile,Auto Parts Repair & Service > Pep Boys,1099,Shopper: Misc
Audience Profile,Party Supplies > Party City,1095,Shopper: Misc
